Year,month,timestamp,entityid,input_url,wayback_url,failed,fail_reason,output_path
2015,5,2015-05-05 23:23:21,623464,www.cakestyle.com,http://web.archive.org/web/20150505232321/http://www.cakestyle.com:80/,0,,Jun_5_out_2/623464/2015/5/index.html
2015,11,2015-11-19 23:25:10,623464,www.cakestyle.com,http://web.archive.org/web/20151119232510/http://www.cakestyle.com:80/,0,,Jun_5_out_2/623464/2015/11/index.html
2015,5,2015-05-09 17:10:36,71199,www.trackx.com,http://web.archive.org/web/20150509171036/http://www.trackx.com:80/,0,,Jun_5_out_2/71199/2015/5/index.html
2015,11,2015-11-08 12:25:04,71199,www.trackx.com,http://web.archive.org/web/20151108122504/http://www.trackx.com:80/,0,,Jun_5_out_2/71199/2015/11/index.html
2015,8,2015-08-01 14:44:40,1044265610,www.forian.com,http://web.archive.org/web/20150801144440/http://forian.com/,0,,Jun_5_out_2/1044265610/2015/8/index.html
2015,7,2015-07-05 19:21:48,633093,www.dronedeploy.com,http://web.archive.org/web/20150705192148/https://www.dronedeploy.com/,0,,Jun_5_out_2/633093/2015/7/index.html
2015,5,2015-05-08 16:08:15,1048397870,www.godoctorg.com,http://web.archive.org/web/20150508160815/http://www.godoctorg.com:80/,0,,Jun_5_out_2/1048397870/2015/5/index.html
2015,11,2015-11-08 09:31:04,1048397870,www.godoctorg.com,http://web.archive.org/web/20151108093104/http://www.godoctorg.com:80/,0,,Jun_5_out_2/1048397870/2015/11/index.html
2015,10,2015-10-31 00:44:18,1012646432,www.turnstonebio.com,http://web.archive.org/web/20151031004418/http://turnstonebio.com:80/,0,,Jun_5_out_2/1012646432/2015/10/index.html
2016,2,2016-02-26 21:34:08,102158,www.unitedvillages.com,http://web.archive.org/web/20160226213408/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2016/2/index.html
2016,6,2016-06-29 14:48:43,102158,www.unitedvillages.com,http://web.archive.org/web/20160629144843/http://unitedvillages.com/,0,,Jun_5_out_2/102158/2016/6/index.html
